,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
10409,I Cool,Bengaluru,4.0,83.0,+91 8105392394,"Juices, Fast Food",150.0,"14/1, 23rd Main Road, Nagaraja Garden, JP Nagar, Bangalore",Shawarma,https://www.zomato.com/bangalore/i-cool-jp-nagar
6884,Melt,Bengaluru,4.0,113.0,+91 8041656568 +91 8095495497,"Continental, Steak, Fast Food",1000.0,"1st Main, Bhuvanappa Layout, BTM, Bangalore","Burgers , Nachos , Fries , White Sauce Pasta , Cheese Pasta , Chicken Burger , Chicken Steak",https://www.zomato.com/bangalore/melt-café-steak-house-btm
2359,Ente Keralam,Bengaluru,4.0,1166.0,080 41133707,"Kerala, Seafood",1300.0,"12/1, Ulsoor Road, Sivanchetti Gardens, Ulsoor, Bangalore","Appam , Fish Curry , Chicken Stew , Thali , Mutton Stew , Beef Fry , Prawn Curry",https://www.zomato.com/bangalore/ente-keralam-ulsoor
2364,Nisarga Garden,Bengaluru,4.0,97.0,080 22289563,"South Indian, Chinese, Street Food, Juices",300.0,"147, Opposite Police Commissioner's Office, Infantry Road, Bangalore","Akki Rottis , Masala Dosa , Rumali Roti , Open Dosa , Vada , Raagi Roti , Rava Idli",https://www.zomato.com/bangalore/nisarga-garden-infantry-road
19392,Firangi Bake,Bengaluru,4.0,88.0,+91 7710090007,"Italian, Mexican",600.0,"2318, 17th Cross 27th Main Road, Sector-1, Near NIFT college HSR, Bangalore",Garlic Bread,https://www.zomato.com/bangalore/firangi-bake-hsr
13566,Srinidhi Sagar,Bengaluru,4.0,181.0,080 25219337,"South Indian, North Indian, Chinese",250.0,"4, 19th Main Road, 6th Cross, Kodihalli, Old Airport Road, Bangalore","Masala Dosa , Rava Dosa , Filtered Coffee , Rava Idli , Vada , Kesari Bath , Lemon Tea",https://www.zomato.com/bangalore/srinidhi-sagar-airport-road
13555,SS Bucket Biryani,Bengaluru,4.0,218.0,+91 9886974444,"Biryani, North Indian, Chinese",600.0,"15, 5th Main Road, KEB Road, Near Kullappa Circle, HRBR Layout, Kammanahalli, Bangalore","Brinjal Curry , Basmati Rice , Mutton Biryani , Raita",https://www.zomato.com/bangalore/ss-bucket-biryani-kammanahalli
6904,Krem,Bengaluru,4.0,69.0,+91 9780033493,"Desserts, Ice Cream, Beverages, Sandwich",250.0,"66, Kormangala Industrial Layout, Koramangala 5th Block, Bangalore","Churros , Cheesecake , Baklava Ice Cream , Chocolate Peanut Butter , Chocolate Sundae , Cheese Roll",https://www.zomato.com/bangalore/krem-koramangala-5th-block-bangalore
5959,Under The Hood,Bengaluru,4.0,82.0,+91 7204841500,"Salad, Healthy Food, Street Food",300.0,"40, 1st Main Road, Jakkasandra, Koramangala 1st Block, Bangalore","Appam , Passion Fruit Juice , Chicken Curry , Crepe , Salad",https://www.zomato.com/bangalore/under-the-hood-koramangala-1st-block
10184,Chaat Street,Bengaluru,4.0,235.0,+91 9903787986 +91 9741119150,"Street Food, Fast Food",200.0,"Next To City Super Market, Thubbarhalli, Varthur Main Road, Whitefield, Bangalore","Pav Bhaji , Panipuri , Bhel Puri , Vada Pav , Samosa Chaat , Moong Dal Kachori , Tea",https://www.zomato.com/bangalore/chaat-street-varthur-main-road-whitefield-bangalore
10396,Fandom at Gilly's Redefined,Bengaluru,4.0,184.0,+91 9606443393 +91 9606443394,Bar Food,1600.0,"413, 100 Feet Road, Near E-Zone, Koramangala 4th Block, Bangalore",Onion Rings,https://www.zomato.com/bangalore/fandom-at-gillys-redefined-koramangala-4th-block
16515,Pizza Hut,Bengaluru,4.0,441.0,080 39883988,"Pizza, Fast Food, Italian",750.0,"18, HMT Main Road, RT Nagar, Bangalore","Chicken Tikka , Tandoor Paneer Pizza , Triple Chicken Feast , Pane Pizza , Garlic Bread , Chicken Wings , Stuffed Crust Pizza",https://www.zomato.com/bangalore/pizza-hut-1-rt-nagar
19376,Firangi Bake,Bengaluru,4.0,91.0,+91 7400437041,"Italian, Mexican",600.0,"3, 1st Floor, Apple City, Kadugodi Hoskote Main Road, Sigehalli, Whitefield, Bangalore","Chicken Lasagne , Biryani , Steak , Meatballs",https://www.zomato.com/bangalore/firangi-bake-whitefield
1364,VIHAR Family Restaurant,Bengaluru,4.0,81.0,+91 9743082054,"Chinese, North Indian, Mangalorean",600.0,"Opposite Vinayaka Cinemas, Varthur Main Road, Whitefield, Bangalore, Bengaluru","Sea Food , Murgh Ghee Roast , Chicken Handi",https://www.zomato.com/bangalore/vihar-family-restaurant-whitefield-bangalore
3377,RB Food Point,Bengaluru,4.0,114.0,+91 8618903722 +91 8792715875,"North Indian, Chinese",300.0,"54, 7th Main, 2nd Stage, BTM, Bangalore","Punjabi Chicken , Chicken Manchurian , Chicken Noodle , Chilli Paneer",https://www.zomato.com/bangalore/rb-food-point-btm-bangalore
19369,Firangi Bake,Bengaluru,4.0,73.0,+91 7710090007,"Italian, Mexican",600.0,"123, Kamala Complex, AECS Layout, ITPL Main Road, Whitefield","Meatballs , Garlic Bread , Minced Chicken Lasagne",https://www.zomato.com/bangalore/firangi-bake-2-itpl-main-road-whitefield
19361,Firangi Bake,Bengaluru,4.0,59.0,+91 7710090007,"Italian, Mexican",600.0,"18, 1st Floor, HMT Layout, 80 Feet Road, RT Nagar, Bangalore","Lasagne , Chicken Keema , Pasta",https://www.zomato.com/bangalore/firangi-bake-rt-nagar-bangalore
6955,Litti House,Bengaluru,4.0,226.0,+91 9035531777,"North Indian, Bihari, Rajasthani",300.0,"Opposite to AECS Layout, Kundalahalli Main Road, Brookefield, Bangalore","Liti Chokha , Litti , Sattu Paratha , Dal Bati , Roti , Thali",https://www.zomato.com/bangalore/litti-house-brookefield
6961,Desi Chinese kitchen,Bengaluru,4.0,52.0,080 71967790,"Chinese, Asian",700.0,"1st Floor, HAL 3rd Stage, Puttappa Layout, New Tippasandra, Indiranagar, Bangalore",Noodle,https://www.zomato.com/bangalore/desi-chinese-kitchen-indiranagar-bangalore
14664,Nite Out,Bengaluru,4.0,168.0,+91 8048542046 +91 9513771133,"North Indian, Chinese, Biryani",500.0,"175-176, Dollars Colony, Phase 4, JP Nagar, Bangalore",Noodle,https://www.zomato.com/bangalore/nite-out-jp-nagar-bangalore
6968,Pita Pit,Bengaluru,4.0,50.0,+91 6364369561,"Healthy Food, Salad, Mexican, Beverages",500.0,"Food Court, 4th Floor, Ascendas Park Square Mall, International Tech Park, Whitefield, Bangalore","Salad , Pita Bread , Rice Bowl , Falafel , Pita Wrap , Shawarma , Whole Wheat Pita",https://www.zomato.com/bangalore/pita-pit-whitefield-bangalore
1154,Taaza Mithai,Bengaluru,4.0,61.0,080 22977704 +91 9731424222,"Mithai, Street Food",100.0,"954, 24th Cross, 2nd Phase, JP Nagar, Bangalore",Samosa,https://www.zomato.com/bangalore/taaza-mithai-jp-nagar
42,Murli,Bengaluru,4.0,1368.0,+91 9880323334,"North Indian, Chinese, Street Food, Fast Food, Mithai",500.0,"207, Green Glen Layout, Opposite M.K. Ahmed Super Market, Bellandur, Bangalore","Chole Bhature , Chaat , Jalebi , Pav Bhaji , Panipuri , Samosa , Buttermilk",https://www.zomato.com/bangalore/murli-bellandur
19340,Firangi Bake,Bengaluru,4.0,66.0,+91 7710090007 +91 8042070678,"Italian, Mexican",600.0,"Site 8, New 1, Channasandra, Property 121, 2nd Main Road, KR Puram, Bangalore","Lasagne , Garlic Bread",https://www.zomato.com/bangalore/firangi-bake-kr-puram-bangalore
68,Airlines Hotel,Bengaluru,4.0,917.0,+91 8022273783 +91 8022273786,"South Indian, North Indian, Street Food",400.0,"4, Madras Bank Road, Off Lavelle Road, Lavelle Road, Bangalore","Masala Dosa , Filtered Coffee , Aloo Poori , Vada , Tea , Chole , Idli",https://www.zomato.com/bangalore/airlines-hotel-lavelle-road
7269,Andhra Vindu,Bengaluru,4.0,326.0,+91 9341977977 +91 9342977977,"Andhra, Biryani, Mughlai",800.0,"183/2, Above Corporation Bank, Priyanka Layout, Kattigenahalli, Yelahanka, Bangalore","Chicken Biryani , Hyderabadi Dum Biryani , Vegetable Biryani , Avakai Biryani",https://www.zomato.com/bangalore/andhra-vindu-yelahanka-bangalore
19399,Firangi Bake,Bengaluru,4.0,25.0,+91 9483857031 +91 7400437054,"Italian, Mexican",600.0,"Near Nandini Milk Booth, 1st Floor, Central Street, Bheemanna Garden, Shanti Nagar, Bangalore","Lasagne , Paneer Steak , Meatballs",https://www.zomato.com/bangalore/firangi-bake-shanti-nagar-bangalore
13361,South Ruchis,Bengaluru,4.0,404.0,080 23509555 080 23509556,"North Indian, South Indian, Chinese, Beverages",850.0,"39, Jai Munirao Circle, Agrahara Nasarahalli, Magadi Main Road, Vijay Nagar, Bangalore","Masala Dosa , Rava Idli , Open Dosa , Kesari Bath , Idli Vada",https://www.zomato.com/bangalore/south-ruchis-vijay-nagar
16832,Hyderabad Chefs,Bengaluru,4.0,851.0,+91 8494953333 +91 8494963333,"Hyderabadi, Andhra, North Indian, Chinese, South Indian",800.0,"88, 3rd Floor, KBR Mall, Above More Mega Store, Outer Ring Road, Marathahalli, Bangalore","Bamboo Chicken , Hyderabadi Biryani , Paneer Biryani , Spring Roll , Chicken 65 , Golden Fried Prawns , Chicken Chips",https://www.zomato.com/bangalore/hyderabad-chefs-marathahalli
19101,The ThickShake Factory,Bengaluru,4.0,134.0,+91 7338164472 +91 9916676544,"Beverages, Juices",350.0,"1099, 5th Cross,12th Main, HAL 2nd Stage, Indiranagar, Bangalore","Thick Shakes , Pineapple Passion , Ice Cream Snickers , Belgian Chocolate",https://www.zomato.com/bangalore/the-thickshake-factory-indiranagar
13372,Drunken Monkey,Bengaluru,4.0,113.0,+91 7619256311,"Beverages, Fast Food",500.0,"BBMP, 25/5C, Old Site 39, Chinnapahalli, ORR, Marathahalli, Bangalore","Sandwich , Red Velvet Shake",https://www.zomato.com/bangalore/drunken-monkey-marathahalli
7544,The Studio Cafe,Bengaluru,4.0,70.0,080 49653099,"Cafe, Beverages",400.0,"Pattalamma Temple Road, 2nd Block, Jayanagar, Bengaluru, Karnataka","Cheesecake , Macaroni , Cheese Poppers , Salsa , Vietnamese Coffee",https://www.zomato.com/bangalore/the-studio-cafe-jayanagar-bangalore
19096,California Burrito,Bengaluru,4.0,213.0,080 41300787 080 47091118,"Mexican, Fast Food, Healthy Food",500.0,"RMZ Infinity Mall, Benniganahalli, Old Madras Road, Bangalore","Rice Bowl , California Burrito , Nachos , Salad Bowl , Burrito Bowl , Lemonade , Chicken Burritos",https://www.zomato.com/bangalore/california-burrito-old-madras-road
7555,Uttsav Donne Biryani Mane,Bengaluru,4.0,92.0,+91 9741122678,Biryani,400.0,"326, Oppsite Syndicate Bank, Near AIT college, Mallathahalli, Nagarbhavi, Bangalore","Donne Biryani , Mutton Biryani , Mutton Fry",https://www.zomato.com/bangalore/uttsav-donne-biryani-mane-nagarbhavi
14892,Frozen Bottle,Bengaluru,4.0,52.0,+91 9080801295,"Beverages, Desserts, Ice Cream",500.0,"Vasavi Temple Road, V V Puram, Basavanagudi, Bangalore","Brownie , Death By Chocolate , Belgian Chocolate",https://www.zomato.com/bangalore/frozen-bottle-basavanagudi-bangalore
2450,Chicken County Grand,Bengaluru,4.0,360.0,080 26533377 080 26533378,"North Indian, Chinese",650.0,"13, Opposite Auchan Hyper Market, Bannerghatta Road, Bangalore","Chicken Grill , Shawarma , Fish , Rolls , Tandoori Chicken , Hyderabadi Chicken , Chicken Roll",https://www.zomato.com/bangalore/chicken-county-grand-bannerghatta-road-bangalore
19081,Tiwari's,Bengaluru,4.0,174.0,+91 9844724925,"North Indian, Street Food",250.0,"252, 2nd Stage, 22nd Cross, Near BDA Complex, Banashankari, Bangalore","Chaat , Gulab Jamun , Sweet Lassi , Rajasthani Paratha , Chai , Samosa Chat , Ghee Paratha",https://www.zomato.com/bangalore/tiwaris-2-banashankari
11473,Juice Junction,Bengaluru,4.0,152.0,+91 8025526983,"Beverages, Fast Food",250.0,"150, 5th Cross, 5th Block, KHB Colony, Koramangala 5th Block, Bangalore","Fruit Bowl , Nannari Sharbat , Cheese Sandwich , Grape Juice , Fruit Juices , Tea , Orange Juice",https://www.zomato.com/bangalore/juice-junction-koramangala-5th-block
5868,Sri Ganesh Juice Junction,Bengaluru,4.0,251.0,+91 9591274301,"Beverages, Juices, Fast Food",150.0,"537, 1st Main, Near Bethani School, 8th Block, Koramangala 8th Block, Bangalore","Omelette , Cheese Maggi , Cheese Sandwich",https://www.zomato.com/bangalore/sri-ganesh-juice-junction-koramangala-8th-block
7577,J's Cafe,Bengaluru,4.0,157.0,+91 8904090009,"Cafe, Continental",700.0,"1st Floor, 772, HAL 2nd Stage, 100 Feet Road, Indiranagar, Bangalore","Coffee , Pizza , Broccoli Soup , Blueberry Cheesecake , Stuffed Mushroom , Tea , Hot Chocolate",https://www.zomato.com/bangalore/js-cafe-indiranagar
7281,Sandwichwallas,Bengaluru,4.0,138.0,+91 8277204538,Fast Food,200.0,"28, Near BMS Women's College, E.A.T Street, Basavanagudi, Bangalore","Garlic Bread , Burgers , Pizza Sandwich , Veg Burger , Wedges , French Fries , Club Sandwich",https://www.zomato.com/bangalore/sandwichwallas-basavanagudi
10098,Shri Ram Sweet Centre,Bengaluru,4.0,181.0,080 26783426 +91 8050718410,"Street Food, Mithai",150.0,"69/A, BHCS Layout, 2nd Stage, 2nd Cross, BTM, Bangalore","Samosa , Jalebi , Dhokla , Ladoo , Rasmalai , Sweet Kachori , Gulab Jamun",https://www.zomato.com/bangalore/shri-ram-sweet-centre-btm
2452,Frozenheit⁶,Bengaluru,4.0,167.0,+91 8105953406,Ice Cream,500.0,"31/1, 20th Main Road, BVR Plaza, 8th cross, 1st N Block, Rajajinagar, Bangalore","Choco Death , Sandwich , Brownie",https://www.zomato.com/bangalore/frozenheit-rajajinagar
19059,Cold Stone Creamery,Bengaluru,4.0,130.0,+91 8067266155 +91 8049626155,"Ice Cream, Desserts",400.0,"S/61A, Second Floor, Phoenix Market City, Whitefield, Bangalore","Waffle Cone , Coffee , Chocolate Icecreams , Cookie Dough , Cotton Candy , Apple Pie Ice Cream , French Vanilla",https://www.zomato.com/bangalore/cold-stone-creamery-1-whitefield
14973,Zaica Dine & Wine,Bengaluru,4.0,741.0,+91 8884516772,"North Indian, Mughlai",1200.0,"141, Thanisandra Main Road, Nagawara Junction, Nagawara, Bangalore","Chaat , Chicken Tikka , Panneer Butter Masala , Biryani , Lunch Buffet , Mocktails , Dal Makhani",https://www.zomato.com/bangalore/zaica-dine-wine-nagawara-bangalore
13347,Brahmins' Thatte Idli,Bengaluru,4.0,56.0,+91 7349515557,South Indian,100.0,"775, 1st Cross Road, A Block, Sahakara Nagar, Bangalore","Masala Dosa , Vada , Coffee",https://www.zomato.com/bangalore/brahmins-thatte-idli-sahakara-nagar-bangalore
5865,KOTI  Andhra Cuisine,Bengaluru,4.0,75.0,+91 9980876157 +91 7483033333,Andhra,400.0,"462, BEML Layout, Mailasandra, Near Global Back Gate, Rajarajeshwari Nagar, Bangalore",Vegetable Biryani,https://www.zomato.com/bangalore/koti-andhra-cuisine-rajarajeshwari-nagar
19051,Sichuan,Bengaluru,4.0,376.0,080 49652145,"Chinese, Asian, Seafood",800.0,"164, Ground Floor, Green Glen Layout, Bellandur, Bangalore","Noodle , Bamboo Rice , Fish , Dragon Chicken , Singapore Noodles , Lemongrass Tea , Honey Mustard Chicken",https://www.zomato.com/bangalore/sichuan-bellandur
10463,South House,Bengaluru,4.0,145.0,+91 9606279999,"South Indian, Biryani",800.0,"579, Ground Floor, C Block AECS Layout, Kundalahalli, Brookefield, Bangalore","Dum Ka Chicken , Kadai Paneer , Egg Biryani , Roti , Butter Chicken , Fried Fish , Paneer Biryani",https://www.zomato.com/bangalore/south-house-brookefield-bangalore
5859,An Egg Story,Bengaluru,4.0,270.0,+91 9986031290,"Cafe, Continental, American, Italian",600.0,"428, 5M, HRBR Layout, 2nd Block, Kalyan Nagar, Bangalore","Coffee , Pancakes , Omelette , English Breakfast , Burgers , Healthy Breakfast , Sandwich",https://www.zomato.com/bangalore/an-egg-story-kalyan-nagar-bangalore
14997,Sri Venkateshwara Sweet Meat Stall,Bengaluru,4.0,51.0,080 26588199,"Mithai, Street Food, North Indian, Chinese",400.0,"290-291, 100 Feet Ring Road, Jeewan Griha Colony, 2nd Phase, JP Nagar, Bangalore","Paratha , Chaat , Mysore Pak , Sev Puri , Raj Kachori",https://www.zomato.com/bangalore/sri-venkateshwara-sweet-meat-stall-jp-nagar
7612,The Shawarma Shop,Bengaluru,4.0,395.0,+91 9343665007,Arabian,250.0,"688, Opposite IWWA Party Hall, 7th Main, BTM, Bangalore","Rumali Shawarma , Rumali Roti , Burgers , Shawarma Burger",https://www.zomato.com/bangalore/the-shawarma-shop-btm-bangalore
2446,ONE IN A MELON,Bengaluru,4.0,426.0,+91 7406611666,"Juices, Healthy Food",300.0,"404, 1st Cross, Koramangala 7th Block, Bangalore","Fruit Bowl , Fruit Juices , Cheese Sandwich , Chaat , Paneer Sandwich , Watermelon Juice , Oreo Shake",https://www.zomato.com/bangalore/one-in-a-melon-koramangala-7th-block
10104,The Biriyani Pedia,Bengaluru,4.0,72.0,+91 7736430034 +91 9562777766,"Biryani, North Indian",300.0,"3rd Cross Road, Venkateshwara Layout, Suddagunte Palya, BTM, Bangalore","Chicken Stew , Ghee Rice , Chai , Beef Biryani",https://www.zomato.com/bangalore/the-biriyani-pedia-btm-bangalore
13387,Drunken Monkey,Bengaluru,4.0,123.0,+91 9606622639,"Beverages, Fast Food",500.0,"114-115, 80 Feet Main Road, 27th Main Road, HSR, Bangalore",Chicken Tikka Sandwich,https://www.zomato.com/bangalore/drunken-monkey-hsr
1938,Alloro - The Oterra,Bengaluru,4.0,66.0,080 49653062,Italian,3500.0,"The Oterra, 43, Phase 1, Electronic City, Bangalore","Pasta , Pizza , Tiramisu , Clear Soup , Minestrone Soup , Mushroom Risotto , Chocolate Mousse",https://www.zomato.com/bangalore/alloro-the-oterra-electronic-city-bangalore
5903,Brimstone Cafe,Bengaluru,4.0,406.0,+91 9663970311 +91 7204874361,"Cafe, Continental, Salad, Italian",1300.0,"670, 13 Cross 27th Main, HSR, Bangalore","Pasta , Pizza , Salad , Tea , Sandwich , Hazelnut Latte , Mocktails",https://www.zomato.com/bangalore/brimstone-cafe-hsr
5899,Marenahalli Donne Biriyani,Bengaluru,4.0,301.0,+91 9740682049,"Biryani, North Indian",250.0,"24, 1st A Cross, 2nd Phase, Main Road, JP Nagar, Bangalore",Biryani,https://www.zomato.com/bangalore/marenahalli-donne-biriyani-jp-nagar-bangalore
14804,Frozen Bottle,Bengaluru,4.0,68.0,+91 9900668719 +91 8310096966,"Beverages, Desserts, Ice Cream",500.0,"48, Shub Enclave, Harlur Road, Sarjapur Road, Bangalore",Waffles,https://www.zomato.com/bangalore/frozen-bottle-1-sarjapur-road-bangalore
7348,Pout,Bengaluru,4.0,42.0,+91 7090599999 +91 7090377777,Beverages,400.0,"14, Krishnanagara Industrial Area, Next to Christ College, BTM, Bangalore","Shawarma , Chicken Grill",https://www.zomato.com/bangalore/pout-btm
7357,Lot Like Crepes & Cafe,Bengaluru,4.0,30.0,0974 2293475,"Cafe, Continental, Desserts",600.0,"5 Avalon, 1st Main Road, Whitefield Main Road, Whitefield, Bengaluru","Crepe , Hot Chocolate , Tea , Omelette , Garlic Bread",https://www.zomato.com/bangalore/lot-like-crepes-cafe-whitefield-bangalore
13434,Sweet Truth,Bengaluru,4.0,36.0,+91 7400437041,"Bakery, Desserts",300.0,"3, 1st Floor, Apple City, Kadugodi Hoskote Main Road, Sigehalli, Whitefield, Bangalore","Cheesecake , Chocolate Decadence , Brownie , Pancakes , Chocolate Truffle Pastry",https://www.zomato.com/bangalore/sweet-truth-1-whitefield
14816,Frozen Bottle,Bengaluru,4.0,103.0,080 43711643,"Beverages, Desserts, Ice Cream",500.0,"490/8, F Block, 60 Feet Road, Sahakara Nagar, Bangalore","Thick Shakes , Berryblast",https://www.zomato.com/bangalore/frozen-bottle-sahakara-nagar
19218,Mealer.in,Bengaluru,4.0,69.0,+91 8041269624 +91 9916605252,"North Indian, Biryani, Sandwich, Rolls",450.0,"10/5, STRS Complex, 1st Floor, Gandhi Nagar Road, Rajasree Layout, Munekollala, Marathahalli, Bangalore","Kadhi , Dal Makhani",https://www.zomato.com/bangalore/mealer-in-marathahalli-bangalore
14820,Punjabi Unplugged,Bengaluru,4.0,49.0,+91 8095913131,North Indian,500.0,"9, 1st Floor, SBI Building, New DLF New Town, Opposite Ample Mart, Bannerghatta Road, Bangalore","Butter Naan , Malai Kofta , Pindi Chole , Paneer Lababdar , Kadhai Mushroom , Chana Masala , Paneer Manchurian",https://www.zomato.com/bangalore/punjabi-unplugged-bannerghatta-road-bangalore
7384,The Original Bistro,Bengaluru,4.0,72.0,080 41131616 +91 9902171999,"Italian, Beverages",600.0,"302 , 5th A Main, Near Banaswadi Police Station,
HRBR Layout, Kalyan Nagar, Bangalore","Steak , Pasta , Burgers , Gnocchi , Sandwich , Fish , Pizza",https://www.zomato.com/bangalore/the-original-bistro-kalyan-nagar-bangalore
7387,Doodle,Bengaluru,4.0,289.0,+91 8048666224,"Cafe, Continental, Fast Food, Pizza, Italian, Burger, Chinese, Desserts",500.0,"46, 8th Main, Vasanth Nagar, Bangalore","Pizza , Pasta , Burgers , Peri Peri Chicken , Brownie , Shikanji , Apple Pie Shake",https://www.zomato.com/bangalore/doodle-vasanth-nagar-bangalore
16477,The Egg Factory,Bengaluru,4.0,179.0,080 49777725 +91 9606867098,"Continental, American",750.0,"447, Ground Floor, 17th Cross, Sector 4, HSR, Bangalore","English Breakfast , Kothu Paratha , Rice Bowl , Scrambled Eggs , Shakshouka , Cheese Omelette , French Toast",https://www.zomato.com/bangalore/the-egg-factory-hsr-bangalore
1132,Taj Durbar,Bengaluru,4.0,120.0,080 65351313 080 65351414,"North Indian, BBQ",400.0,"Shop No. 354, Swagath Garuda Road, Opposite Swagath Garuda Mall, Jayanagar, Bangalore","Mutton Biryani , Ghee Rice",https://www.zomato.com/bangalore/taj-durbar-jayanagar
7414,Tandoor Box,Bengaluru,4.0,186.0,080 49548666,"Mughlai, North Indian, Biryani",500.0,"G16, The Arcade Brigade Metropolis, Mahadevapura, Whitefield, Bangalore","Rolls , Butter Chicken , Tandoori Momos , Chicken Tikka , Thali , Soya Chaap , Tangdi Kabab",https://www.zomato.com/bangalore/tandoor-box-whitefield
3547,Kund Indian Barbeque,Bengaluru,4.0,890.0,080 25281416 +91 9980934242,"North Indian, Mughlai",1100.0,"303, Ashok Terrace, 1st Stage, 100 Feet Road, Indiranagar, Bangalore","Dal Makhani , Lassi , Jal-jeera , Tandoori Chicken , Butter Chicken , Palak Paneer , Mutton Roganjosh",https://www.zomato.com/bangalore/kund-indian-barbeque-indiranagar
14845,Eat N Drink,Bengaluru,4.0,174.0,+91 8553136384 +91 8553056867,"Sandwich, Burger, Fast Food, Beverages",350.0,"11, Near Syndicate Bank, 3rd Cross, Govinayakanahalli, Kumaraswamy Layout, Bangalore","Burgers , Sandwiches , Samosa Bun , Bun Chicken Cutlet , Oreo Shake , Bun Omelette , Tea",https://www.zomato.com/bangalore/eat-n-drink-kumaraswamy-layout
1945,Unicorn Bar & Restaurant,Bengaluru,4.0,123.0,080 25591670 080 41517774,"Seafood, North Indian, Chinese",800.0,"94/3, Infantry Road, Bangalore","Sea Food , Crab Masala , Neer Dosa , Crab Soup , Masala Prawn , Fish , Wine",https://www.zomato.com/bangalore/unicorn-bar-restaurant-infantry-road-bangalore
14853,Shake It Off,Bengaluru,4.0,84.0,+91 7348844431,"Cafe, Beverages, Fast Food",650.0,"Ground Floor, 42 Green Glen Layout, Sarjapur - Marathalli Ring Road, Bellandur, Bangalore","Sandwich , Thick Shakes , Momos , Oreo Shake , Veg Maggi , Burgers , Iced Tea",https://www.zomato.com/bangalore/shake-it-off-bellandur-bangalore
7452,New Prashanth Hotel,Bengaluru,4.0,81.0,+91 9900966619,"South Indian, Biryani",350.0,"22, Gandhi Bazar, Basavangudi, Bangalore","Mutton Biryani , Chicken Curry , Chicken Biryani , Chicken Fry",https://www.zomato.com/bangalore/new-prashanth-hotel-basavanagudi
7455,Cafe Natural,Bengaluru,4.0,113.0,+91 9611831400,Cafe,400.0,"Opposite Ganesha Temple, Sahakara Nagar, Bangalore","Sandwich , Pasta , Salad , Waffles , Corn Bhel , Tea , Coffee",https://www.zomato.com/bangalore/cafe-natural-sahakara-nagar
13405,Nandhini Deluxe,Bengaluru,4.0,503.0,080 23448985,"Andhra, Biryani, South Indian, North Indian, Chinese",850.0,"19, 1st Floor, Guttahalli, Bangalore, Sankey Road, Bangalore","Chicken Biryani , Mutton Chops , Mutton Fry , Andhra Biryani , Hyderabadi Biryani , Fish , Thali",https://www.zomato.com/bangalore/nandhini-deluxe-sankey-road
19141,Cold Stone Creamery,Bengaluru,4.0,88.0,080 49569885,"Ice Cream, Desserts",400.0,"66/1, Ground Floor, Siddapura Village, Varthur Main Road, Whitefield","Chocolate Devotion , Banana Caramel , Brownie",https://www.zomato.com/bangalore/cold-stone-creamery-varthur-main-road-whitefield
14879,Shake It Off,Bengaluru,4.0,210.0,+91 8151020225,"Cafe, Beverages, Fast Food",650.0,"137, Vimala Arcade, BEML 4th Stage, Rajarajeshwari Nagar, Bangalore","Thick Shakes , Sandwich , Peri Peri Fries , Fried Momo , Veg Momos , Veg Burger",https://www.zomato.com/bangalore/shake-it-off-rajarajeshwari-nagar-bangalore
6880,Savitha Family Restaurant,Bengaluru,4.0,242.0,080 25505786 080 25500333,"North Indian, Chinese, Seafood",500.0,"72/33, 80 Feet Road, 4th Block, Koramangala 4th Block, Bangalore","Tandoori Chicken , Butter Naan , Biryani , Chicken Tikka Masala , Butter Chicken , Wheat Paratha , Malai Kofta",https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block
3487,Chai & Kadi,Bengaluru,4.0,44.0,+91 9448557993,South Indian,200.0,"35, 80 Feet Road, Opposite Bharat Co-Orporation Bank, Indiranagar, Bangalore","Chai , Coffee , Veg Cutlet , Lemon Tea",https://www.zomato.com/bangalore/chai-kadi-indiranagar-bangalore
5845,Bakers Abode,Bengaluru,4.0,145.0,+91 9902644166 +91 9035843421,"Bakery, Fast Food",300.0,"623, 1/3rd Cross, 4th Phase, New Town, Yelahanka, Bangalore","Cup Cake , Vada Pav , Pav Bhaji , Cake Pops , Eggless Cake , Brownie Chocolate , Misal Pav",https://www.zomato.com/bangalore/bakers-abode-yelahanka
2198,Dalchini,Bengaluru,4.0,266.0,080 42177774 +91 7338343838,North Indian,700.0,"55/2, Devarabisanahalli, Outer Ring Road, Bellandur, Bangalore","Dal Makhani , Tandoori Chicken , Buttermilk , Naan , Dhania Chicken , Lassi , Mutton Biryani",https://www.zomato.com/bangalore/dalchini-bellandur
2122,Yak's Kitchen,Bengaluru,4.0,179.0,080 41157087 +91 8088333969,"Chinese, Tibetan, Momos",350.0,"28, 3rd Floor, Sunshine Plaza, Rest House Road, Off Brigade Road","Noodle , Thukpa , Beef Momos , Chowmein , Fried Momo , Veg Momos , Cheese Momos",https://www.zomato.com/bangalore/yaks-kitchen-brigade-road
16596,Watson's,Bengaluru,4.0,1071.0,+91 7022078777 +91 7022072777,"Finger Food, Chinese, Continental",1300.0,"688, 2nd Floor, 15th Cross, 100 Feet Ring Road, Above Lathangi Ford Showroom, JP Nagar, Bangalore","Beer , Cocktails , Chicken Wings , Crispy Corn , Supreme Pizza , Pork Pepper Fry , Martini",https://www.zomato.com/bangalore/watsons-jp-nagar
