,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
28030,Faasos,Delhi NCR,4.0,398.0,+91 7700020020,"North Indian, Fast Food, Biryani, Rolls, Wraps",550.0,"C-11/98, Sector 41, Noida","Rolls , Veggie Wrap , Chicken Wrap , Biryani , Jumbo Chicken , Chicken Roll , Chole",https://www.zomato.com/ncr/faasos-sector-41-noida
37988,Healthy Hut,Delhi NCR,4.0,110.0,+91 9711068688 +91 9717360303,"Salad, Healthy Food, Continental",500.0,"Shop 11, Huda Market, Sector 28, Faridabad","Rice Bowl , Salad , Peri Peri Chicken , Pasta , Paneer Sandwich , Egg Sandwich , Pineapple Smoothie",https://www.zomato.com/ncr/healthy-hut-sector-28-faridabad
36969,Aman-Deep Pure Veg,Delhi NCR,4.0,287.0,011 27483237 +91 9899111699,"North Indian, Chinese",400.0,"Shop G 3, BN Block Market, Shalimar Bagh, New Delhi","Dal Makhani , Panneer Butter Masala , Thali , Shahi Paneer , Butter Naan , Palak Paneer , Paratha",https://www.zomato.com/ncr/aman-deep-pure-veg-shalimar-bagh-new-delhi
20406,Maamouche's Alchemy Bar,Delhi NCR,4.0,137.0,+91 9810621874 +91 9811203606,"North Indian, Lebanese, Continental, Pizza, Mediterranean",1200.0,"Level 5, The Starling Mall, Sector 104, Near Sector 110, Noida","Salad , Butter Chicken , Fish , Veggie Pizza , Rocket Pizza , Dal Makhani , Chocolate Mousse",https://www.zomato.com/ncr/maamouches-alchemy-bar-sector-110-noida
20407,Tafree Cafe And Terrace Bar,Delhi NCR,4.0,701.0,+91 7303502271 +91 7303502218,"North Indian, Chinese, Italian",1200.0,"F-12-13, 2nd Floor, Inner Circle, F Block, Connaught Place, New Delhi","Cocktails , Noodle , Chicken Tikka , Mocktails , Palak Patta Chaat , White Sauce Pasta , Nachos",https://www.zomato.com/ncr/tafree-cafe-and-terrace-bar-connaught-place-new-delhi
20415,Manipur Food Stall,Delhi NCR,4.0,107.0,+91 9717652001,"Chinese, Fast Food, Momos",450.0,"12, Dilli Haat, INA, New Delhi","Fruit Beer , Clear Soup , Crispy Chilli Potatoes , Noodle , Chicken Fried Momos , Veg Momos , Chilli Garlic Noodles",https://www.zomato.com/ncr/manipur-food-stall-ina
36476,The Big Chill Creamery,Delhi NCR,4.0,84.0,011 41757577,"Desserts, Ice Cream",700.0,"1B, Khan Market, New Delhi","Coffee Ice Cream , Strawberry Cheesecake Ice Cream , Waffle Cone",https://www.zomato.com/ncr/the-big-chill-creamery-khan-market-new-delhi
20417,Eat Streeet,Delhi NCR,4.0,156.0,+91 8800692857 +91 8800692858,"North Indian, Chinese, South Indian",500.0,"C9/32, Sector 7, Rohini, New Delhi","Dal Makhani , Panneer Butter Masala , Paneer Lababdar , Paneer Tikka , Chaap , Vegetable Noodles",https://www.zomato.com/ncr/eat-streeet-rohini-new-delhi
36461,Pizza on Wheels,Delhi NCR,4.0,84.0,+91 9899569077 +91 9868984994,Pizza,300.0,"Behind Canara Bank, Sector 6 Market, Sector 6, Dwarka","Pizza , Pasta",https://www.zomato.com/ncr/pizza-on-wheels-sector-6-dwarka-new-delhi
23480,Cafe Fusion,Delhi NCR,4.0,126.0,+91 9811556659,"Cafe, Fast Food",350.0,"Shop 10, Sharma Market, Sector 37, Noida","Burgers , Pasta , Pizza , Junglee Sandwich , Chicken Sandwich , Spring Roll , Chocolate Shake",https://www.zomato.com/ncr/cafe-fusion-sector-37-noida
1067,Pasta Xpress,Delhi NCR,4.0,926.0,011 47015393,"Italian, Fast Food, Salad",550.0,"G-35, Manish Market, Sector 11, Dwarka, New Delhi","Pasta , Burgers , Garlic Bread With Cheese , Chicken Patty , Veggie Pizza , Caesar Salad , Spicy Chick Burger",https://www.zomato.com/ncr/pasta-xpress-sector-11-dwarka
27977,Burger King,Delhi NCR,4.0,651.0,+91 8291005850,"Burger, Fast Food, Beverages",500.0,"P 14, Ground Floor, City Zone 1, Sector 18, Noida","Burgers , Mutton Whopper , Cheesy Italian Fries , Crispy Chicken , Chicken Whopper , Chicken Burger , Chilly Cheese Burger",https://www.zomato.com/ncr/burger-king-1-sector-18-noida
27963,Subway,Delhi NCR,4.0,462.0,011 71565184,"Wraps, Healthy Food, Sandwich, Salad",350.0,"F-14/14, Main Market, Model Town 2, New Delhi","Burgers , Sandwich , Chicken Tikka Salad",https://www.zomato.com/ncr/subway-model-town-2-new-delhi
20426,24/7 Bar- The Lalit New Delhi,Delhi NCR,4.0,105.0,+91 8826998394 011 44447777,Finger Food,3000.0,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","Cocktails , Chicken Tikka , Fish",https://www.zomato.com/24-7BarNewDelhi
36459,Nutritious Nation,Delhi NCR,4.0,418.0,011 47008989 +91 9811424306,"Healthy Food, Sandwich, Burger, Continental",500.0,"Shop 2, Ground Floor, Club Road Market, Punjabi Bagh, New Delhi","Sandwich , Salad , Burgers , Protein Shake , Pasta , Biryani , Chicken Grill",https://www.zomato.com/ncr/nutritious-nation-punjabi-bagh-new-delhi
20430,Channi Pishori Chicken,Delhi NCR,4.0,147.0,+91 9810326023 +91 9650145036,Mughlai,400.0,"29, J Block, LSC, DDA Market, Vikaspuri, New Delhi","Tandoori Chicken , Chicken Malai Tikka , Rolls , Afghan Chicken , Fish Tikka , Butter Chicken",https://www.zomato.com/ncr/channi-pishori-chicken-vikaspuri-new-delhi
16704,Jugaad Kitchen,Delhi NCR,4.0,622.0,00 1244260559,"North Indian, Chinese, Mughlai, Kebab, Momos",850.0,"SCO 46, 1st Floor, Sector 31/32A, Near Sector 31, Gurgaon","Momos , Dal Makhani , Paneer Lababdar , Malai Kofta , Paneer Tikka Masala , Pasta , Roti",https://www.zomato.com/ncr/jugaad-kitchen-sector-31-gurgaon
27984,Subway,Delhi NCR,4.0,424.0,0124 4072952,"Wraps, Healthy Food, Sandwich, Salad",350.0,"130, 131 & 156, Central Arcade, DLF Phase 2, Gurgaon","Salad , Paneer Tikka Sub , Sandwich , Tikki , Roasted Chicken Sub",https://www.zomato.com/ncr/subway-dlf-phase-2-gurgaon
19416,Khandani Pakodewala,Delhi NCR,4.0,406.0,+91 8920749474,"Street Food, Chinese",300.0,"Ring Road Market, Nauroji Nagar, Near Sarojini Nagar, New Delhi","Paneer Pakora , Chaap Pakoda , Lassi , Onion Pakoda , Coffee , Aloo Pakoda , Aloo Tikki",https://www.zomato.com/ncr/khandani-pakodewala-sarojini-nagar-new-delhi
24186,InstaDozza,Delhi NCR,4.0,402.0,+91 9891007201,South Indian,300.0,"Inside Rapid Metro Station, DLF Phase 3, Gurgaon","Podi Idli , Maggi Pasta , Chocolate Dosa , Maggi Dosa , Plain Dosa , Masala Dosa , Italian Dosa",https://www.zomato.com/ncr/instadozza-dlf-phase-3-gurgaon
16691,Vero Gusto,Delhi NCR,4.0,328.0,+91 8376813865 +91 9821552655,"Fast Food, Sandwich, Juices, Beverages",700.0,"Shop 90/1 A, Malviya Nagar, Opposite Government School Girls Gate, Near Madan Mohan Hospital, Malviya Nagar, New Delhi","Death By Chocolate , Fruit Juices , Sprout Salad , Photo Cake , Hot Chocolate , Chicken Tikka Sandwich , Green Tea",https://www.zomato.com/ncr/vero-gusto-malviya-nagar-new-delhi
26917,Fu.D,Delhi NCR,4.0,431.0,+91 9560823843,"Cafe, Fast Food, Street Food",400.0,"9-C, Ground Floor, Vipul Square, Phase 1, Sushant Lok, Gurgaon","Sandwich , Burgers , Tandoori Momos , Indori Poha , Pasta , Paratha , Virgin Mojito",https://www.zomato.com/ncr/fu-d-sushant-lok-gurgaon
17712,Samosa King,Delhi NCR,4.0,34.0,+91 8130634500,"Street Food, Fast Food",150.0,"Kiosk 12, GH 10, Gardeina Gateway, Sector 75, Near Sector 72, Noida","Paneer Samosa , Chicken Samosa , Kachori Chaat , Pakora Platter , Pasta Samosa , Samosa Chaat , Aloo Samosa",https://www.zomato.com/ncr/samosa-king-sector-72-noida
28029,Subway,Delhi NCR,4.0,434.0,011 45793000 +91 9560390977,"Wraps, Healthy Food, Sandwich, Salad",350.0,"G-24, Ground Floor, South Extension 1, New Delhi","Salad , Sandwich , Chicken Tikka",https://www.zomato.com/ncr/subway-south-extension-1-new-delhi
20339,Mishthanpur,Delhi NCR,4.0,239.0,+91 8800995308 +91 9873209232,North Indian,400.0,"Hajipur Market, Sector 104, Near Sector 110, Noida","Raj Kachori , Pav Bhaji , Chole Bhature , Dhokla , Panipuri , Paneer Dosa , Jalebi",https://www.zomato.com/ncr/mishthanpur-1-sector-110-noida
20316,The Grill Darbar,Delhi NCR,4.0,179.0,011 66992400,"North Indian, Mughlai, Chinese, Fast Food",400.0,"Shop 27 & 28, Sector 15A, Part 1, Huda Market, Sector 15, Faridabad","Bombay Sandwich , Dal Makhani , White Sauce Pasta , Spring Roll , Veg Momos , Butter Chicken , Roti",https://www.zomato.com/ncr/the-grill-darbar-sector-15-faridabad
23563,Hot Spot Mini Shop,Delhi NCR,4.0,308.0,+91 9999730071 011 65640401,"Fast Food, Chinese, Momos",400.0,"C-27, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi","Momos , White Sauce Pasta , Mixed Sauce Pasta , Brownie Shake , Maggi , Tandoori Sandwich , Oreo Shake",https://www.zomato.com/ncr/hot-spot-mini-shop-netaji-subhash-place-new-delhi
20320,City Ka Tadka,Delhi NCR,4.0,336.0,+91 8929095989,"North Indian, Fast Food, Biryani, Rolls",450.0,"2/42, 1st Floor Old Double Story, Opposite Jhulelal Mandir, Lajpat Nagar 4, New Delhi","Noodle , Fried Rice , Chicken Soup , Chicken Momo , Hakka Noodles , Tibetan Style Chicken Momos , Sweet Corn Soup",https://www.zomato.com/ncr/city-ka-tadka-lajpat-nagar-4-new-delhi
26946,Thok,Delhi NCR,4.0,399.0,+91 9268077775 +91 9268077775,"North Indian, Chinese",700.0,"Lower Ground - 7, Amrapali Shopping Arcade, Sector 45, Noida","Butter Chicken , Tandoori Momos , Tandoori Chicken , Paneer Naan , Biryani , Paneer Tikka , Kakori Kebab",https://www.zomato.com/ncr/thok-sector-45-noida
27951,Gola Sizzlers,Delhi NCR,4.0,590.0,0124 4665653 0124 4665654,"Chinese, North Indian, Continental",2100.0,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon","Noodle , Ice Cream Sizzler , Honey Chilli Potatoes , Murgh Platter , Dal Makhani , Paneer Sizzler , Spring Roll",https://www.zomato.com/ncr/gola-sizzlers-dlf-phase-3
27954,Om Sweets & Snacks,Delhi NCR,4.0,291.0,0124 4832261 0124 4832262,"North Indian, Mithai, Fast Food, South Indian, Chinese",500.0,"M3M Cosmopolitan Mall, Golf Course Extension Road, Sector 66, Sohna Road, Gurgaon","Dhokla , Kachori , Pav Bhaji , Chole Bhature , Gulab Jamun , Thali , Chana Bhatura",https://www.zomato.com/ncr/om-sweets-snacks-sohna-road-gurgaon
20326,Terminal 1,Delhi NCR,4.0,306.0,+91 9319252103,"North Indian, Chinese, Continental",1000.0,"Village Baliyawas, Opposite Teri Golf, Faridabad Toll Road, Gwal Pahari, Gurgaon","Dal Makhani , Pizza , Nachos , Mocktails , Chilli Chicken , Chilli Potatoes , Fish",https://www.zomato.com/ncr/terminal-1-gwal-pahari-gurgaon
412,Startup Cafe,Delhi NCR,4.0,354.0,011 41354561 +91 9205547153,"Cafe, Fast Food, North Indian",700.0,"DLF Tower A, Jasola, New Delhi","Pizza , Club Sandwich , Chicken Tikka , Veg Platter , Burgers , Pasta Alfredo , Nachos",https://www.zomato.com/ncr/startup-cafe-jasola-new-delhi
1426,Shiv Misthan Bhandar,Delhi NCR,4.0,164.0,011 23921406,"Mithai, Street Food",100.0,"375, Kucha Ghasi Ram, Chandni Chowk, New Delhi","Jalebi , Bedmi Puri , Chole Bhature , Nagori Halwa , Bedmi Aloo , Aloo Poori , Lassi",https://www.zomato.com/ncr/shiv-misthan-bhandar-chandni-chowk-new-delhi
23507,Underpass,Delhi NCR,4.0,222.0,+91 9718271818 +91 8130913913,"North Indian, Italian, Chinese",1100.0,"Plot 1, Flyover Market, Defence Colony, New Delhi","Nachos , Cocktails , Beer",https://www.zomato.com/ncr/underpass-defence-colony-new-delhi
27960,Subway,Delhi NCR,4.0,358.0,+91 9711111115,"Wraps, Healthy Food, Sandwich, Salad",350.0,"D-88, Ground Floor, 100 Feet Road, Chattarpur, New Delhi","Sandwich , Chicken Tikka Sub , Chips , Roasted Chicken Salad",https://www.zomato.com/ncr/subway-chhatarpur-new-delhi
26939,Domino's Pizza,Delhi NCR,4.0,643.0,011 42924200 18602100000,"Pizza, Fast Food",400.0,"Shop 2A-F, Ground Floor, Plot 1/1, Near Metro Station, East Patel Nagar, New Delhi","Peppy Paneer Pizza , Chocolava Cake , Pasta , Corn Pizza , Lava Cake , Margherita Pizza , Farmhouse Pizza",https://www.zomato.com/ncr/dominos-pizza-1-east-patel-nagar-new-delhi
23526,Tanya Bakes,Delhi NCR,4.0,117.0,+91 8860501378,"Desserts, Bakery",500.0,"A-304, Bhagyawan Apartments, Acharya Niketan, Mayur Vihar Phase 1, New Delhi","Brownie , Red Velvet , Mango Cake , Cupcake",https://www.zomato.com/ncr/tanya-bakes-mayur-vihar-new-delhi
405,Vicky Marinated Momos,Delhi NCR,4.0,128.0,+91 9667675439,Street Food,150.0,"7/11, Nirmal Puri, Nirmal Colony, Block 7, Lajpat Nagar 4, New Delhi",Paneer Momos,https://www.zomato.com/ncr/vicky-marinated-momos-lajpat-nagar-4-new-delhi
36484,Simply South,Delhi NCR,4.0,386.0,+91 9999006858,South Indian,300.0,"Shop 1, Jagat Farm, Gamma 1, Greater Noida","Filtered Coffee , Butter Masala Dosa , Vada Sambar , Mysore Masala Dosa , Idli Sambar , Thali , Tamarind Rice",https://www.zomato.com/ncr/simply-south-gamma-1
20370,Delhi - Kingdom of Dreams,Delhi NCR,4.0,451.0,0124 4528000,"North Indian, Street Food",500.0,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd, Auditorium Complex, Sector 29, Gurgaon","Raj Kachori , Jalebi , Rabri , Chole Bhature , Chaat , Dahi Bhalle , Matar Kulcha",https://www.zomato.com/ncr/delhi-kingdom-of-dreams-sector-29-gurgaon
37885,Annapurna Pure Veg,Delhi NCR,4.0,308.0,+91 9312114034 +91 9266019224,"North Indian, Mughlai, Biryani",300.0,"3C 185, NIT, Faridabad","Rumali Roti , Malai Chaap , Thali",https://www.zomato.com/ncr/annapurna-pure-veg-nit-faridabad
20386,Dabbu's Chicken,Delhi NCR,4.0,169.0,011 40234774 +91 9810803739,"North Indian, Kebab, Biryani, Fried Chicken",500.0,"C-70, Shop 5, Shivaji Park, Punjabi Bagh, New Delhi","Butter Chicken , Chicken Malai Tikka , Roti , Dry Chicken , Murgh Lababdar , Cream Chicken , Chicken Rara",https://www.zomato.com/ncr/dabbus-chicken-1-punjabi-bagh-new-delhi
27987,Subway,Delhi NCR,4.0,306.0,0129 4176677,"Wraps, Healthy Food, Sandwich, Salad",350.0,"25, 2nd Floor, Sector 35, Faridabad","Salad , Chicken Tikka Sub , Sandwich",https://www.zomato.com/ncr/subway-sector-35-faridabad
26884,Domino's Pizza,Delhi NCR,4.0,704.0,011 25495841 18602100000,"Pizza, Fast Food",400.0,"Ground Floor & 1st Floor, WZ 40-41, Meenakshi Garden, Near Subhash Nagar Metro Station, Subhash Nagar, New Delhi","Golden Corn Pizza , Peppy Paneer , Paneer Pizza , Garlic Bread , Pizza Burger , Cheese Burst Pizza , Mexican Tacos",https://www.zomato.com/ncr/dominos-pizza-subhash-nagar-new-delhi
36399,Tandoori King,Delhi NCR,4.0,34.0,+91 8826559119,"North Indian, Fast Food, Rolls",500.0,"Plot 5, Shop 11 A & 11 B, Parmesh Tower, Community Centre, Karkardooma, New Delhi","Afghan Chicken , Tandoori Chicken , Momos , Malai Chaap , Noodle , Chilli Chicken",https://www.zomato.com/ncr/tandoori-king-karkardooma-new-delhi
17838,Depaul's,Delhi NCR,4.0,762.0,011 23328214 011 41502040,Fast Food,200.0,"22, Janpath Bhawan, Janpath, New Delhi","Keema Kulcha , Paneer Momos , Coffee Hazelnut , Chicken Momo , Veg Momos , Chicken Tandoori Sandwich , Burgers",https://www.zomato.com/ncr/depauls-janpath-new-delhi
23289,Glass House - Hilton Garden Inn,Delhi NCR,4.0,236.0,+91 8800094033 +91 8800094011,"European, North Indian",2500.0,"Hilton Garden Inn, Baani Square, South City 2, Gurgaon","Salad , Pasta , Pizza , Breakfast Buffet , Hazelnut Mousse , Risotto , Cocktails",https://www.zomato.com/ncr/glass-house-hilton-garden-inn-south-city-2-gurgaon
19376,Pizzaiolo,Delhi NCR,4.0,61.0,+91 9873236211 +91 8860366622,"Italian, Pizza",800.0,"Shop 16, Eros City Square, Sector 49, Gurgaon","Pizza , Creme Caramel , Pasta , Salad , Sandwich , Pepperoni , Calzone",https://www.zomato.com/ncr/pizzaiolo-1-sector-49-gurgaon
20493,Sugar Loft,Delhi NCR,4.0,48.0,+91 9999222217 +91 9811103032,"Bakery, Desserts",500.0,"Safdarjung Enclave, Safdarjung, New Delhi","Cup Cake , Brownie , Sponge Cake , Chocolate Cake",https://www.zomato.com/ncr/sugar-loft-safdarjung-delhi
16606,The Flavors Restaurant,Delhi NCR,4.0,135.0,+91 9958265183 +91 9958265184,"North Indian, Chinese, Fast Food",500.0,"8/3, Ground Floor, Chiranjeev Vihar, Shastri Nagar, Ghaziabad","Malai Chaap , Dal Makhani , Kadhai Paneer , Shahi Paneer , Kadai Paneer",https://www.zomato.com/ncr/the-flavors-restaurant-shastri-nagar-ghaziabad
24207,Bintang Sweet Thrills,Delhi NCR,4.0,103.0,+91 9999219291 +91 8010000501,"Desserts, Ice Cream, Sandwich, Pizza, Burger, Salad, Momos",200.0,"Shop 1, 176-A,  LIG Flats, Rajouri Garden, New Delhi","Peri Peri Fries , Mocktails , Ferrero Rocher Shake , Burgers",https://www.zomato.com/ncr/bintang-sweet-thrills-rajouri-garden-new-delhi
24208,Namaste Foodcy...,Delhi NCR,4.0,610.0,011 49856746 011 49865240,"Momos, Chinese, North Indian",250.0,"P- 40/A, Pandav Nagar, Mayur Vihar Phase 1, New Delhi","Rolls , Chicken Tandoori Momos , Soya Chaap , Chicken Pasta , Kurkure Momo , Gravy Momo , Tandoori Paneer Momos",https://www.zomato.com/ncr/namaste-foodcy-mayur-vihar-new-delhi
28016,Burger King,Delhi NCR,4.0,534.0,+91 8588820717,"Burger, Fast Food, Beverages",500.0,"3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Burgers , Fries , Paneer Burger , Fried Cheese , Veg Burger , Chicken Fingers , Chicken Crisp Burger",https://www.zomato.com/ncr/burger-king-sector-34-noida
17800,Ashok Meat Wala,Delhi NCR,4.0,149.0,+91 9910326075 +91 7011103517,Mughlai,500.0,"Shop 16, G-H10, Sunder Vihar, Paschim Vihar, New Delhi","Mutton Korma , Butter Chicken , Chicken Korma , Tandoori Roti",https://www.zomato.com/ncr/ashok-meat-wala-paschim-vihar-new-delhi
359,Biryani Batees,Delhi NCR,4.0,232.0,+91 9667289132 +91 9667288932,"Biryani, Lucknowi, North Indian, Mughlai",400.0,"Shop 5, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","Hyderabadi Biryani , Chicken Tikka , Lucknowi Biryani , Mutton Biryani , Butter Chicken Biryani , Vegetable Biryani , Tandoori Chicken",https://www.zomato.com/ncr/biryani-batees-greater-kailash-gk-1-new-delhi
27989,Burger King,Delhi NCR,4.0,1326.0,+91 9899331301,"Burger, Fast Food, Beverages",500.0,"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Burgers , Fries , Crispy Chicken , Fried Cheese , Chicken Whopper , Mutton Whopper Burger , Thick Shakes",https://www.zomato.com/ncr/burger-king-nehru-place-new-delhi
16594,City Socialite,Delhi NCR,4.0,785.0,011 41416841,"Italian, Continental, Cafe",900.0,"C-15, Opposite IIT Gate, SDA, New Delhi","Pizza , Burgers , Nachos , Fries , Pasta Alfredo , Fish , Bullet Chicken",https://www.zomato.com/CafeCitySocial
17841,Nosher's Kitchen,Delhi NCR,4.0,393.0,+91 8218503334 0120 7154345,"Fast Food, Pizza, North Indian, Momos",500.0,"219, 220 & 221, 2nd Floor, City Plaza Market, Gaur City 1, Greater Noida","Pasta , Momos , Butter Chicken , Dal Makhani , Sandwich , Palak Paneer , Shahi Paneer",https://www.zomato.com/ncr/noshers-kitchen-gaur-city-1
37976,The Deck Kitchen,Delhi NCR,4.0,76.0,011 71564604,"North Indian, Chinese, Mughlai, Italian, Fast Food, Lebanese",1400.0,"2nd Floor, Satya Element One Mall, Sector 47, Sohna Road, Gurgaon","Burgers , Pasta",https://www.zomato.com/ncr/the-deck-kitchen-sohna-road-gurgaon
16579,Amici Cafe,Delhi NCR,4.0,1097.0,+91 9999742999 011 45572001,"Cafe, Italian, Pizza, Salad",1200.0,"8, Defence Colony Main Market, Defence Colony, New Delhi","Pizza , Pasta , Salad , Mushroom Lasagne , Sandwich , Burgers , Coffee",https://www.zomato.com/ncr/amici-cafe-defence-colony-new-delhi
19355,Ego,Delhi NCR,4.0,64.0,011 41689103 011 41689104,"Continental, Italian, Desserts",800.0,"Shop 14, Ground Floor, Omaxe Square, Jasola, New Delhi","Pizza , Baked Pasta , Waffles , Hot Chocolate , White Sauce Pasta , Fries",https://www.zomato.com/ncr/ego-jasola-new-delhi
23205,The Biryani Co.,Delhi NCR,4.0,72.0,+91 8882479264,"Biryani, Hyderabadi, Andhra, Fast Food, North Indian",800.0,"252 A, Ground Floor, Shahpur Jat Village, Shahpur Jat, New Delhi","Hyderabadi Biryani , Chicken Lollipop , Dal Makhani , Andhra Chilli Chicken , Kesari Phirni , Ghee Roast Mutton , Raita",https://www.zomato.com/ncr/the-biryani-co-shahpur-jat-new-delhi
26763,Domino's Pizza,Delhi NCR,4.0,602.0,011 47462700 18602100000,"Pizza, Fast Food",400.0,"1 & 2, Block A-5 B, DDA Market, Paschim Vihar, New Delhi","Pasta , Stuffed Garlic Bread , Chocolava , Peppy Paneer Pizza , Cheese Burst Pizza",https://www.zomato.com/ncr/dominos-pizza-paschim-vihar-new-delhi
19345,Cold Stone Creamery,Delhi NCR,4.0,144.0,011 40870177,"Ice Cream, Desserts",550.0,"S-223, 2nd Floor, Ambience Mall, Vasant Kunj, New Delhi","Waffle Cone , Brownie Chocolate , French Vanilla Ice Cream , Cheesecake , Icecream Cake",https://www.zomato.com/ncr/cold-stone-creamery-vasant-kunj-new-delhi
20480,Lucknow Wale Kababi,Delhi NCR,4.0,203.0,+91 8527020057 +91 8527020138,"North Indian, Mughlai",500.0,"1, Matrix Tower, Opposite Jaypee Hospital, B-4, Sector 135, Noida","Boti Kabab , Mutton Korma , Boti Kebab , Murgh Kalimirch , Galauti Kebab , Dum Biryani , Butter Chicken",https://www.zomato.com/ncr/lucknow-wale-kababi-sector-135-noida
17788,Jodha Akbar,Delhi NCR,4.0,580.0,00 1204318999 +91 9069513153,"Mughlai, North Indian, Chinese",1100.0,"P 21, 2nd & 3rd Floor, Sector 18, Noida","Paneer Tikka , Dal Makhani , Paneer Lababdar , Butter Naan , Chicken Tikka , Virgin Mojito , Rasmalai",https://www.zomato.com/ncr/jodha-akbar-sector-18-noida
36970,Sir John Bakery Cafe,Delhi NCR,4.0,329.0,+91 9599435889 +91 9599434889,"Bakery, Fast Food, Desserts",500.0,"Shop 28 & 29, Eros Market Place, Shakti Khand II, Indirapuram, Ghaziabad","Red Velvet , Chocolate Pastry , Creamy Roll , Fruit Cake , Rum Ball , Butterscotch Cake , Cappuccino",https://www.zomato.com/ncr/sir-john-bakery-cafe-1-indirapuram-ghaziabad
16615,D N Snacks,Delhi NCR,4.0,563.0,+91 9999945838 +91 9990965251,"North Indian, Mughlai",400.0,"Shop 156 F, Huda Market, Sector 4, Gurgaon","Maggi , Pasta , Burgers , Momos , Sandwich , Honey Chilli Potatoes , Rolls",https://www.zomato.com/ncr/d-n-snacks-sector-4-gurgaon
23420,Desi Dilli,Delhi NCR,4.0,103.0,+91 9953658184,"North Indian, Chinese",400.0,"61, Chander Nagar, Krishna Nagar, New Delhi",Chilli Potatoes,https://www.zomato.com/ncr/desi-dilli-krishna-nagar-new-delhi
27995,Burger King,Delhi NCR,4.0,302.0,+91 8657491076,"Burger, Fast Food, Beverages",500.0,"Unit 27, Plot 29-31, Ground Floor, Aggarwal Fun City Mall, CBD Shahdara, New Delhi","Burgers , Fried Cheese , Chilli Cheese , Veggie Wrap , Chicken Fries , French Fries",https://www.zomato.com/ncr/burger-king-shahdara-new-delhi
20437,Sugandh,Delhi NCR,4.0,101.0,011 23273578 011 41563336,North Indian,400.0,"4702/21, Ansari Road, Daryaganj, New Delhi","Dal Makhani , Dum Aloo , Chole , Paneer Lababdar , Shahi Paneer , Panneer Butter Masala , Naan",https://www.zomato.com/ncr/sugandh-daryaganj-new-delhi
16649,Your's Pizza,Delhi NCR,4.0,985.0,+91 9599304063 +91 9599304069,"Pizza, Fast Food",500.0,"RK/C6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad","Mushroom Pizza , Stuffed Garlic Bread , Cheesy Pizza , Pasta , Paneer Pizza , Cheesy Garlic Bread , Margarita",https://www.zomato.com/ncr/yours-pizza-raj-nagar-ghaziabad
36361,Navarasam,Delhi NCR,4.0,42.0,011 41412012,South Indian,450.0,"26/33, Block 26, First Floor, Govind Lal Sikka Marg, Above Oriental Bank, East Patel Nagar, New Delhi","Paneer Tikka Dosa , Idli , Chicken Kheema Dosa , Masala Dosa , Cheese Dosa",https://www.zomato.com/ncr/navarasam-east-patel-nagar-new-delhi
17768,Saini Juice,Delhi NCR,4.0,37.0,+91 8376933955,Beverages,200.0,"18-A, Near Radha Krishna Mandir, Gautam Nagar, Hauz Khas, New Delhi","Blackcurrant Shake , Butterscotch Shake , Chocolate Milkshake , Date Shake",https://www.zomato.com/ncr/saini-juice-hauz-khas-new-delhi
23384,Vaishno Snacks Corner,Delhi NCR,4.0,257.0,+91 9953228850,"North Indian, Chinese, Rolls",300.0,"G-10, Aggarwal Tower, Ajanta Market, I.P. Extension, Patparganj, New Delhi","Malai Chaap , Tandoori Momos , Vegetable Chowmein , Chilli Potatoes , Masala Momo , Noodle",https://www.zomato.com/ncr/vaishno-snacks-corner-patparganj-new-delhi
26865,Domino's Pizza,Delhi NCR,4.0,837.0,011 49980000 18602100000,"Pizza, Fast Food",400.0,"26-A/27-A, UA, Ground Floor, Opposite Hansraj Hostel, Jawahar Nagar, Kamla Nagar, New Delhi","Paneer Makhani Pizza , Garlic Bread , Peppy Paneer , Farmhouse Pizza , Pepper Pizza , Cheesy Pizza , Pasta",https://www.zomato.com/ncr/dominos-pizza-1-kamla-nagar-new-delhi
19403,The Good Food Cafe,Delhi NCR,4.0,741.0,+91 9990499909 011 40214545,"Chinese, Italian, Fast Food, Salad, Momos",750.0,"Shop UG-1, Upper Ground Floor, Vardhman Big V Plaza, Road 44, Pitampura, New Delhi","Pasta , Salad , Sandwich , Garlic Bread , Fruit Beer , Pizza , Cappuccino",https://www.zomato.com/ncr/the-good-food-cafe-pitampura-new-delhi
23383,Vaishno Punjabi Dhaba,Delhi NCR,4.0,349.0,+91 9312443322 011 32559590,North Indian,400.0,"E-16/289, Sector 8, Rohini, New Delhi","Dal Makhani , Shahi Paneer , Malai Kofta , Cheese Tomato , Panneer Butter Masala , Butter Naan , Paneer Bhurji",https://www.zomato.com/ncr/vaishno-punjabi-dhaba-rohini-delhi
